service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
2290,0,0,1,1,0,0,0,20201209,20201210
1819,1,1,1,1,1,1,1,20201213,20210306
1833,0,0,0,0,0,1,0,20210213,20210220
1261,0,0,0,0,0,1,1,20210213,20210221
2516,1,1,1,1,1,1,1,20201214,20210306
2676,1,1,1,1,1,1,0,20201207,20201212
1748,1,0,0,0,0,0,0,20201214,20210110
1751,0,0,0,0,1,1,1,20210208,20210228
6402,1,1,1,1,1,0,1,20201213,20210305
8907,1,0,0,0,0,0,0,20210215,20210225
2148,1,1,1,1,1,1,1,20201213,20210306
6332,1,1,1,1,1,1,1,20201213,20210306
6401,0,0,0,1,1,0,0,20201210,20201211
6498,1,0,0,0,0,0,0,20201214,20210110
3002,0,0,0,1,0,0,0,20201217,20210304
7880,0,0,0,0,0,1,0,20210213,20210227
6439,1,1,1,1,1,0,1,20201213,20210305
4980,1,1,1,1,1,1,1,20201213,20210306
6485,0,0,0,1,1,0,1,20210104,20210207
6361,1,1,1,1,1,1,1,20201213,20210306
6536,0,0,0,0,0,1,1,20201213,20210306
8913,0,0,0,0,0,0,1,20210221,20210228
1848,0,0,0,0,0,0,1,20210110,20210207
1849,0,0,0,0,0,0,1,20210214,20210228
1852,0,0,0,0,0,1,0,20210213,20210306
1847,0,0,0,0,0,1,0,20210109,20210206
8914,1,1,1,1,1,0,0,20210215,20210305
6419,0,0,0,0,1,0,0,20210212,20210226
6417,0,0,0,0,0,1,0,20210109,20210207
8915,1,1,1,1,1,0,0,20210215,20210305
4722,1,1,1,1,0,1,0,20210215,20210306
7263,1,1,1,1,1,0,0,20201207,20201211
1953,1,0,0,0,0,0,0,20210111,20210301
6328,1,1,1,1,1,0,1,20210215,20210301
6467,1,1,1,1,1,0,0,20201214,20201231
7459,0,0,0,0,0,1,1,20210213,20210228
4871,0,0,0,0,1,0,0,20210208,20210226
8925,1,1,1,1,1,0,0,20201207,20201211
4147,1,1,1,1,1,0,0,20201207,20201211
104,1,1,1,1,1,1,0,20201207,20201212
3799,1,0,0,0,0,1,0,20201214,20210306
2386,0,1,1,0,0,0,0,20201208,20201209
6172,0,0,0,0,1,0,1,20201213,20210305
697,1,1,1,1,1,0,0,20201214,20210305
1991,0,0,0,0,1,0,0,20201218,20210305
6164,1,0,0,0,0,1,0,20201207,20201212
544,0,0,0,0,0,1,1,20201213,20210228
6400,1,1,1,1,1,0,1,20210215,20210228
828,1,1,1,1,1,1,1,20201214,20210306
623,0,0,0,0,1,0,0,20201218,20210226
6604,0,0,0,0,0,0,1,20210104,20210214
1198,1,1,1,1,0,0,0,20201207,20201210
3248,0,0,0,0,0,1,0,20210109,20210213
2401,0,0,0,0,1,0,0,20210111,20210207
5414,1,1,1,1,1,0,1,20201214,20210305
3621,0,0,0,0,1,1,1,20201218,20210306
6414,0,0,0,0,1,0,0,20210212,20210226
5416,1,1,1,1,1,0,0,20201207,20201211
6399,1,1,1,1,1,0,0,20210215,20210226
4227,0,0,0,0,0,0,1,20201220,20210228
4226,1,1,1,1,1,1,0,20201214,20210306
6527,0,1,1,1,1,1,0,20210302,20210306
2057,1,1,1,1,1,0,0,20201207,20201211
4039,1,0,0,0,0,0,0,20210104,20210207
7761,1,1,1,1,1,1,1,20201214,20210306
6471,1,1,1,1,1,0,0,20201207,20201211
6574,1,1,1,1,1,1,1,20201214,20210103
6408,0,0,0,0,0,0,1,20210208,20210228
7468,0,0,0,0,0,1,1,20210208,20210228
4737,1,1,1,1,1,0,0,20210215,20210301
6532,1,1,1,1,1,1,1,20201213,20210103
6519,0,0,0,0,0,1,1,20201213,20210103
6518,0,0,0,0,1,0,0,20210104,20210214
4231,1,1,1,1,1,1,1,20201213,20210306
6435,1,1,1,1,1,1,1,20201213,20210306
6539,1,1,1,1,1,1,1,20201213,20210103
527,1,1,1,1,1,1,1,20201213,20210306
2647,1,1,1,1,1,1,1,20201213,20210306
4479,1,1,1,1,1,1,1,20201213,20210103
2060,0,0,0,0,0,1,1,20210104,20210214
6424,0,0,0,0,0,0,1,20201213,20210214
