trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN008723F2102112348,16:25:00,16:32:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008723F2102112348,17:06:00,17:08:00,StopPoint:OCETGV-87471300,2,"",0,0,
OCESN008723F2102112348,17:32:00,17:35:00,StopPoint:OCETGV-87476606,3,"",0,0,
OCESN008723F2102112348,18:00:00,18:03:00,StopPoint:OCETGV-87476002,4,"",0,0,
OCESN008723F2102112348,18:14:00,18:16:00,StopPoint:OCETGV-87476317,5,"",0,0,
OCESN008723F2102112348,18:41:00,18:41:00,StopPoint:OCETGV-87474098,6,"",0,0,
OCESN008739F38038~TGD91035,18:57:00,18:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008739F38038~TGD91035,20:25:00,20:32:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008739F38038~TGD91035,21:06:00,21:08:00,StopPoint:OCETGV-87471300,2,"",0,0,
OCESN008739F38038~TGD91035,21:32:00,21:35:00,StopPoint:OCETGV-87476606,3,"",0,0,
OCESN008739F38038~TGD91035,21:45:00,21:48:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008739F38038~TGD91035,22:03:00,22:06:00,StopPoint:OCETGV-87476002,5,"",0,0,
OCESN008739F38038~TGD91035,22:17:00,22:20:00,StopPoint:OCETGV-87476317,6,"",0,0,
OCESN008739F38038~TGD91035,22:34:00,22:36:00,StopPoint:OCETGV-87474155,7,"",0,0,
OCESN008739F38038~TGD91035,22:48:00,22:48:00,StopPoint:OCETGV-87474098,8,"",0,0,
OCESN008751F5905912410,19:57:00,19:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008751F5905912410,21:25:00,21:32:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008751F5905912410,22:06:00,22:08:00,StopPoint:OCETGV-87471300,2,"",0,0,
OCESN008751F5905912410,22:32:00,22:35:00,StopPoint:OCETGV-87476606,3,"",0,0,
OCESN008751F5905912410,22:45:00,22:48:00,StopPoint:OCETGV-87476200,4,"",0,0,
OCESN008751F5905912410,23:03:00,23:06:00,StopPoint:OCETGV-87476002,5,"",0,0,
OCESN008751F5905912410,23:17:00,23:20:00,StopPoint:OCETGV-87476317,6,"",0,0,
OCESN008751F5905912410,23:33:00,23:36:00,StopPoint:OCETGV-87474155,7,"",0,0,
OCESN008751F5905912410,23:48:00,23:48:00,StopPoint:OCETGV-87474098,8,"",0,0,
OCESN008715F2302312319,10:57:00,10:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008715F2302312319,12:25:00,12:32:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008715F2302312319,13:27:00,13:30:00,StopPoint:OCETGV-87476606,2,"",0,0,
OCESN008715F2302312319,13:40:00,13:43:00,StopPoint:OCETGV-87476200,3,"",0,0,
OCESN008715F2302312319,13:59:00,14:02:00,StopPoint:OCETGV-87476002,4,"",0,0,
OCESN008715F2302312319,14:37:00,14:37:00,StopPoint:OCETGV-87474098,5,"",0,0,
OCESN008029F1101111260,16:57:00,16:57:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008029F1101111260,18:25:00,18:25:00,StopPoint:OCETGV INOUI-87471003,1,"",0,0,
OCESN008051F1301311267,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008051F1301311267,13:08:00,13:11:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008051F1301311267,13:39:00,13:42:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008051F1301311267,14:07:00,14:07:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008057F1201211275,17:22:00,17:22:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008057F1201211275,18:22:00,18:25:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008057F1201211275,18:51:00,18:54:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008057F1201211275,19:18:00,19:18:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008029F1001011262,16:57:00,16:57:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008029F1001011262,18:25:00,18:25:00,StopPoint:OCETGV INOUI-87471003,1,"",0,0,
OCESN008051F1101111265,12:08:00,12:08:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008051F1101111265,13:09:00,13:12:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008051F1101111265,13:40:00,13:43:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008051F1101111265,14:07:00,14:07:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008063F23023-1233290387,20:09:00,20:09:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008063F23023-1233290387,21:46:00,21:49:00,StopPoint:OCETGV INOUI-87478404,1,"",0,0,
OCESN008063F23023-1233290387,22:12:00,22:12:00,StopPoint:OCETGV INOUI-87471003,2,"",0,0,
OCESN008063F19019~TGF90847,21:14:00,21:14:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008063F19019~TGF90847,22:08:00,22:11:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008063F19019~TGF90847,22:39:00,22:42:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008063F19019~TGF90847,23:07:00,23:07:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008063F24024~TGF90846,21:04:00,21:04:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008063F24024~TGF90846,22:02:00,22:05:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008063F24024~TGF90846,22:33:00,22:36:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008063F24024~TGF90846,22:59:00,22:59:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008059F13013~TGF90842,19:13:00,19:13:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008059F13013~TGF90842,20:09:00,20:12:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008059F13013~TGF90842,20:40:00,20:43:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008059F13013~TGF90842,21:07:00,21:07:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008609F5505512138,09:57:00,09:57:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008609F5505512138,11:25:00,11:25:00,StopPoint:OCETGV INOUI-87471003,1,"",0,0,
OCESN008051F14014~TGF90835,12:14:00,12:14:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008051F14014~TGF90835,13:14:00,13:17:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008051F14014~TGF90835,13:44:00,13:47:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008051F14014~TGF90835,14:14:00,14:14:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008609F55055-1247190424,09:57:00,09:57:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008609F55055-1247190424,11:25:00,11:25:00,StopPoint:OCETGV INOUI-87471003,1,"",0,0,
OCESN008057F10010~TGF90841,17:13:00,17:13:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008057F10010~TGF90841,18:09:00,18:12:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008057F10010~TGF90841,18:40:00,18:43:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008057F10010~TGF90841,19:07:00,19:07:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008057F11011~TGF90840,17:02:00,17:02:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008057F11011~TGF90840,18:11:00,18:14:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008057F11011~TGF90840,18:40:00,18:43:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008057F11011~TGF90840,19:08:00,19:08:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008053F06006~TGF90839,14:12:00,14:12:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008053F06006~TGF90839,15:09:00,15:12:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008053F06006~TGF90839,15:40:00,15:43:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008053F06006~TGF90839,16:07:00,16:07:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008063F2202211292,21:27:00,21:27:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008063F2202211292,22:39:00,22:42:00,StopPoint:OCETGV INOUI-87478404,1,"",0,0,
OCESN008063F2202211292,23:07:00,23:07:00,StopPoint:OCETGV INOUI-87471003,2,"",0,0,
OCESN008059F1601611279,19:05:00,19:05:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008059F1601611279,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008059F1601611279,20:39:00,20:42:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008059F1601611279,21:07:00,21:07:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008059F1501511280,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008059F1501511280,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008059F1501511280,20:39:00,20:42:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008059F1501511280,21:07:00,21:07:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008063F2302311294,20:09:00,20:09:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008063F2302311294,21:15:00,21:18:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008063F2302311294,21:46:00,21:49:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008063F2302311294,22:12:00,22:12:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008075F0400411313,18:46:00,18:46:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008075F0400411313,19:43:00,19:46:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008075F0400411313,20:14:00,20:17:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008075F0400411313,20:34:00,20:36:00,StopPoint:OCETGV INOUI-87471508,3,"",0,0,
OCESN008075F0400411313,20:55:00,20:55:00,StopPoint:OCETGV INOUI-87471003,4,"",0,0,
OCESN008075F0600611314,18:40:00,18:40:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008075F0600611314,19:34:00,19:37:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008075F0600611314,20:09:00,20:12:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008075F0600611314,20:29:00,20:32:00,StopPoint:OCETGV INOUI-87471508,3,"",0,0,
OCESN008075F0600611314,20:51:00,20:51:00,StopPoint:OCETGV INOUI-87471003,4,"",0,0,
OCESN008075F0700711315,18:40:00,18:40:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008075F0700711315,19:43:00,19:46:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008075F0700711315,20:14:00,20:17:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008075F0700711315,20:34:00,20:37:00,StopPoint:OCETGV INOUI-87471508,3,"",0,0,
OCESN008075F0700711315,20:59:00,20:59:00,StopPoint:OCETGV INOUI-87471003,4,"",0,0,
OCESN008071F1001011299,19:04:00,19:04:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008071F1001011299,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008071F1001011299,20:39:00,20:42:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008071F1001011299,21:01:00,21:03:00,StopPoint:OCETGV INOUI-87471508,3,"",0,0,
OCESN008071F1001011299,21:24:00,21:24:00,StopPoint:OCETGV INOUI-87471003,4,"",0,0,
OCESN008071F0800811300,19:12:00,19:12:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008071F0800811300,20:09:00,20:12:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008071F0800811300,20:40:00,20:43:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008071F0800811300,21:01:00,21:03:00,StopPoint:OCETGV INOUI-87471508,3,"",0,0,
OCESN008071F0800811300,21:23:00,21:23:00,StopPoint:OCETGV INOUI-87471003,4,"",0,0,
OCESN008071F0900911301,19:14:00,19:14:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008071F0900911301,20:08:00,20:11:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008071F0900911301,20:39:00,20:42:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008071F0900911301,21:01:00,21:03:00,StopPoint:OCETGV INOUI-87471508,3,"",0,0,
OCESN008071F0900911301,21:24:00,21:24:00,StopPoint:OCETGV INOUI-87471003,4,"",0,0,
OCESN008053F0700711272,14:14:00,14:14:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008053F0700711272,15:08:00,15:11:00,StopPoint:OCETGV-87396002,1,"",0,0,
OCESN008053F0700711272,15:39:00,15:42:00,StopPoint:OCETGV-87478404,2,"",0,0,
OCESN008053F0700711272,16:07:00,16:07:00,StopPoint:OCETGV-87471003,3,"",0,0,
OCESN008063F1901911288,21:14:00,21:14:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008063F1901911288,22:08:00,22:11:00,StopPoint:OCETGV-87396002,1,"",0,0,
OCESN008063F1901911288,22:39:00,22:42:00,StopPoint:OCETGV-87478404,2,"",0,0,
OCESN008063F1901911288,23:07:00,23:07:00,StopPoint:OCETGV-87471003,3,"",0,0,
OCESN008063F2402411287,21:04:00,21:04:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008063F2402411287,22:02:00,22:05:00,StopPoint:OCETGV-87396002,1,"",0,0,
OCESN008063F2402411287,22:33:00,22:36:00,StopPoint:OCETGV-87478404,2,"",0,0,
OCESN008063F2402411287,22:59:00,22:59:00,StopPoint:OCETGV-87471003,3,"",0,0,
OCESN008009F1601611251,09:57:00,09:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008009F1601611251,11:25:00,11:25:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008053F0600611273,14:12:00,14:12:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008053F0600611273,15:09:00,15:12:00,StopPoint:OCETGV-87396002,1,"",0,0,
OCESN008053F0600611273,15:40:00,15:43:00,StopPoint:OCETGV-87478404,2,"",0,0,
OCESN008053F0600611273,16:07:00,16:07:00,StopPoint:OCETGV-87471003,3,"",0,0,
OCESN008609F5405412140,09:57:00,09:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008609F5405412140,11:25:00,11:25:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008057F1001011277,17:13:00,17:13:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008057F1001011277,18:09:00,18:12:00,StopPoint:OCETGV-87396002,1,"",0,0,
OCESN008057F1001011277,18:40:00,18:43:00,StopPoint:OCETGV-87478404,2,"",0,0,
OCESN008057F1001011277,19:07:00,19:07:00,StopPoint:OCETGV-87471003,3,"",0,0,
OCESN008009F16016~TGA90831,09:57:00,09:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008009F16016~TGA90831,11:25:00,11:25:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008063F1201211293,21:14:00,21:14:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008063F1201211293,22:26:00,22:29:00,StopPoint:OCETGV-87478404,1,"",0,0,
OCESN008063F1201211293,22:54:00,22:54:00,StopPoint:OCETGV-87471003,2,"",0,0,
OCESN008051F11011~TGA90834,12:08:00,12:08:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008051F11011~TGA90834,13:09:00,13:12:00,StopPoint:OCETGV-87396002,1,"",0,0,
OCESN008051F11011~TGA90834,13:40:00,13:43:00,StopPoint:OCETGV-87478404,2,"",0,0,
OCESN008051F11011~TGA90834,14:07:00,14:07:00,StopPoint:OCETGV-87471003,3,"",0,0,
OCESN008051F13013~TGA90836,12:14:00,12:14:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008051F13013~TGA90836,13:08:00,13:11:00,StopPoint:OCETGV-87396002,1,"",0,0,
OCESN008051F13013~TGA90836,13:39:00,13:42:00,StopPoint:OCETGV-87478404,2,"",0,0,
OCESN008051F13013~TGA90836,14:07:00,14:07:00,StopPoint:OCETGV-87471003,3,"",0,0,
OCESN008609F52052-1247290425,09:57:00,09:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008609F52052-1247290425,11:25:00,11:25:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008609F5205212144,09:57:00,09:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008609F5205212144,11:25:00,11:25:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008009F1701711252,09:57:00,09:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008009F1701711252,11:25:00,11:25:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008037F1201211263,20:12:00,20:12:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008037F1201211263,21:09:00,21:12:00,StopPoint:OCETGV-87396002,1,"",0,0,
OCESN008037F1201211263,21:40:00,21:43:00,StopPoint:OCETGV-87478404,2,"",0,0,
OCESN008037F1201211263,22:07:00,22:07:00,StopPoint:OCETGV-87471003,3,"",0,0,
OCESN008051F1401411266,12:14:00,12:14:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008051F1401411266,13:14:00,13:17:00,StopPoint:OCETGV-87396002,1,"",0,0,
OCESN008051F1401411266,13:44:00,13:47:00,StopPoint:OCETGV-87478404,2,"",0,0,
OCESN008051F1401411266,14:14:00,14:14:00,StopPoint:OCETGV-87471003,3,"",0,0,
OCESN008063F18018~TGA90845,21:12:00,21:12:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008063F18018~TGA90845,22:09:00,22:12:00,StopPoint:OCETGV-87396002,1,"",0,0,
OCESN008063F18018~TGA90845,22:40:00,22:43:00,StopPoint:OCETGV-87478404,2,"",0,0,
OCESN008063F18018~TGA90845,23:07:00,23:07:00,StopPoint:OCETGV-87471003,3,"",0,0,
OCESN008009F1501511255,09:57:00,09:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008009F1501511255,11:25:00,11:25:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008009F1801811254,09:57:00,09:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008009F1801811254,11:25:00,11:25:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008059F1301311278,19:13:00,19:13:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008059F1301311278,20:09:00,20:12:00,StopPoint:OCETGV-87396002,1,"",0,0,
OCESN008059F1301311278,20:40:00,20:43:00,StopPoint:OCETGV-87478404,2,"",0,0,
OCESN008059F1301311278,21:07:00,21:07:00,StopPoint:OCETGV-87471003,3,"",0,0,
OCESN008057F1101111274,17:02:00,17:02:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008057F1101111274,18:11:00,18:14:00,StopPoint:OCETGV-87396002,1,"",0,0,
OCESN008057F1101111274,18:40:00,18:43:00,StopPoint:OCETGV-87478404,2,"",0,0,
OCESN008057F1101111274,19:08:00,19:08:00,StopPoint:OCETGV-87471003,3,"",0,0,
OCESN008153F1101111416,14:57:00,14:57:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008153F1101111416,16:24:00,16:28:00,StopPoint:OCETGV INOUI-87471003,1,"",0,0,
OCESN008153F1101111416,17:16:00,17:16:00,StopPoint:OCETGV INOUI-87473009,2,"",0,0,
OCESN008153F1501511417,14:39:00,14:39:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008153F1501511417,15:52:00,15:55:00,StopPoint:OCETGV INOUI-87478404,1,"",0,0,
OCESN008153F1501511417,16:25:00,16:29:00,StopPoint:OCETGV INOUI-87471003,2,"",0,0,
OCESN008153F1501511417,17:14:00,17:14:00,StopPoint:OCETGV INOUI-87473009,3,"",0,0,
OCESN008153F1301311415,14:57:00,14:57:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008153F1301311415,16:25:00,16:29:00,StopPoint:OCETGV INOUI-87471003,1,"",0,0,
OCESN008153F1301311415,17:14:00,17:14:00,StopPoint:OCETGV INOUI-87473009,2,"",0,0,
OCESN008689F0400412285,20:08:00,20:08:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008689F0400412285,21:09:00,21:12:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008689F0400412285,21:40:00,21:43:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008689F0400412285,22:01:00,22:03:00,StopPoint:OCETGV INOUI-87471508,3,"",0,0,
OCESN008689F0400412285,22:24:00,22:28:00,StopPoint:OCETGV INOUI-87471003,4,"",0,0,
OCESN008689F0400412285,23:13:00,23:13:00,StopPoint:OCETGV INOUI-87473009,5,"",0,0,
OCESN008689F0200212284,20:14:00,20:14:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008689F0200212284,21:08:00,21:11:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008689F0200212284,21:40:00,21:43:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008689F0200212284,22:01:00,22:03:00,StopPoint:OCETGV INOUI-87471508,3,"",0,0,
OCESN008689F0200212284,22:24:00,22:28:00,StopPoint:OCETGV INOUI-87471003,4,"",0,0,
OCESN008689F0200212284,23:13:00,23:13:00,StopPoint:OCETGV INOUI-87473009,5,"",0,0,
OCESN008153F1801811419,14:57:00,14:57:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008153F1801811419,16:25:00,16:29:00,StopPoint:OCETGV INOUI-87471003,1,"",0,0,
OCESN008153F1801811419,17:14:00,17:14:00,StopPoint:OCETGV INOUI-87473009,2,"",0,0,
OCESN008651F2902912260,19:57:00,19:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008651F2902912260,21:25:00,21:29:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008651F2902912260,22:14:00,22:14:00,StopPoint:OCETGV-87473009,2,"",0,0,
OCESN008151F1101111414,09:57:00,09:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008151F1101111414,11:25:00,11:29:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008151F1101111414,12:16:00,12:16:00,StopPoint:OCETGV-87473009,2,"",0,0,
OCESN008651F2802812256,19:57:00,19:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008651F2802812256,21:25:00,21:29:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008651F2802812256,22:14:00,22:14:00,StopPoint:OCETGV-87473009,2,"",0,0,
OCESN008681F0300312274,12:14:00,12:14:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008681F0300312274,13:14:00,13:17:00,StopPoint:OCETGV-87396002,1,"",0,0,
OCESN008681F0300312274,13:44:00,13:47:00,StopPoint:OCETGV-87478404,2,"",0,0,
OCESN008681F0300312274,14:13:00,14:26:00,StopPoint:OCETGV-87471003,3,"",0,0,
OCESN008681F0300312274,15:10:00,15:10:00,StopPoint:OCETGV-87473009,4,"",0,0,
OCESN008651F1601612259,19:57:00,19:57:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008651F1601612259,21:25:00,21:29:00,StopPoint:OCETGV-87471003,1,"",0,0,
OCESN008651F1601612259,22:15:00,22:15:00,StopPoint:OCETGV-87473009,2,"",0,0,
OCESN008681F0200212273,12:14:00,12:14:00,StopPoint:OCETGV-87391003,0,"",0,0,
OCESN008681F0200212273,13:08:00,13:11:00,StopPoint:OCETGV-87396002,1,"",0,0,
OCESN008681F0200212273,13:39:00,13:42:00,StopPoint:OCETGV-87478404,2,"",0,0,
OCESN008681F0200212273,14:06:00,14:10:00,StopPoint:OCETGV-87471003,3,"",0,0,
OCESN008681F0200212273,14:56:00,14:56:00,StopPoint:OCETGV-87473009,4,"",0,0,
OCESN008085F14014~TGF90859,10:57:00,10:57:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008085F14014~TGF90859,12:25:00,12:29:00,StopPoint:OCETGV INOUI-87471003,1,"",0,0,
OCESN008085F14014~TGF90859,13:11:00,13:11:00,StopPoint:OCETGV INOUI-87478107,2,"",0,0,
OCESN008087F2802811349,11:57:00,11:57:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008087F2802811349,13:25:00,13:33:00,StopPoint:OCETGV INOUI-87471003,1,"",0,0,
OCESN008087F2802811349,14:14:00,14:14:00,StopPoint:OCETGV INOUI-87478107,2,"",0,0,
OCESN008089F1101111353,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008089F1101111353,14:25:00,14:33:00,StopPoint:OCETGV INOUI-87471003,1,"",0,0,
OCESN008089F1101111353,15:15:00,15:15:00,StopPoint:OCETGV INOUI-87478107,2,"",0,0,
OCESN008091F21021~TGF90865,14:14:00,14:14:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008091F21021~TGF90865,15:08:00,15:11:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008091F21021~TGF90865,15:39:00,15:42:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008091F21021~TGF90865,16:07:00,16:11:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008091F21021~TGF90865,16:54:00,16:54:00,StopPoint:OCETGV INOUI-87478107,4,"",0,0,
OCESN008091F22022~TGF90864,14:04:00,14:04:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008091F22022~TGF90864,15:06:00,15:09:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008091F22022~TGF90864,15:37:00,15:40:00,StopPoint:OCETGV INOUI-87478404,2,"",0,0,
OCESN008091F22022~TGF90864,16:05:00,16:09:00,StopPoint:OCETGV INOUI-87471003,3,"",0,0,
OCESN008091F22022~TGF90864,16:52:00,16:52:00,StopPoint:OCETGV INOUI-87478107,4,"",0,0,
OCESN008083F1501511329,08:57:00,08:57:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008083F1501511329,10:25:00,10:33:00,StopPoint:OCETGV INOUI-87471003,1,"",0,0,
OCESN008083F1501511329,11:03:00,11:06:00,StopPoint:OCETGV INOUI-87478073,2,"",0,0,
OCESN008083F1501511329,11:20:00,11:20:00,StopPoint:OCETGV INOUI-87478107,3,"",0,0,
OCESN008089F10010-1234790390,12:57:00,12:57:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008089F10010-1234790390,14:25:00,14:25:00,StopPoint:OCETGV INOUI-87471003,1,"",0,0,
OCESN008081F1801811325,07:11:00,07:11:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
