service_id,date,exception_type
8322,20201222,2
8322,20201227,2
1263,20210104,1
1263,20210214,1
1263,20210228,1
7789,20210221,2
8323,20201228,1
8324,20201222,1
8324,20201225,1
8324,20210101,1
8324,20201226,2
8324,20210102,2
8324,20210220,2
8325,20210102,1
8325,20201226,1
8325,20210101,2
8325,20201222,2
8325,20201225,2
8325,20210221,2
8326,20201226,2
8326,20210220,2
8327,20201226,1
8327,20210221,2
8328,20201212,1
6032,20210104,1
6032,20210220,2
6032,20210221,2
6151,20210220,2
8329,20201223,2
8329,20201228,2
8329,20201229,2
8330,20201223,1
1653,20210210,1
1595,20210202,1
1039,20210130,1
583,20210222,1
1610,20210103,1
1512,20201229,1
1633,20210108,1
1400,20201219,1
1651,20210204,1
1094,20210131,1
1659,20210120,1
1531,20210305,1
1404,20210116,1
947,20210214,1
1631,20210209,1
1026,20201231,1
1660,20210224,1
419,20201214,1
1677,20201223,1
1438,20210125,1
1649,20210110,1
1409,20201228,1
1619,20210217,1
1629,20210117,1
1615,20210115,1
952,20210206,1
1662,20201215,1
706,20210208,1
1636,20210215,1
1436,20210126,1
1664,20210223,1
1439,20210129,1
1299,20210219,1
1351,20201217,1
1634,20210304,1
1612,20210107,1
1177,20210228,1
506,20201213,1
842,20210207,1
1640,20210121,1
1632,20210302,1
1027,20210101,1
750,20210105,1
1582,20210114,1
1207,20201230,1
1230,20210306,1
1658,20210122,1
1597,20210104,1
1553,20201224,1
1656,20201220,1
734,20201227,1
1584,20201216,1
1600,20201222,1
1403,20210102,1
1305,20210205,1
1674,20210111,1
1472,20210301,1
1663,20210212,1
1401,20201226,1
1598,20210211,1
1626,20210303,1
1440,20201221,1
1623,20210226,1
1679,20210225,1
1604,20210113,1
1076,20210227,1
1606,20210203,1
1593,20210118,1
1449,20210201,1
1616,20210216,1
1601,20210218,1
1657,20210119,1
1647,20210106,1
1672,20210112,1
1437,20210127,1
1402,20210109,1
942,20210213,1
1435,20210128,1
8332,20201225,1
8332,20210101,1
8332,20210220,2
8332,20210221,2
8334,20201221,1
8335,20201225,2
8335,20210101,2
8336,20201226,1
8337,20210213,1
8337,20210306,1
8338,20201211,1
8339,20201231,2
8339,20201221,2
8339,20201224,2
8340,20210214,1
8341,20201226,2
8342,20201230,1
6067,20210104,1
6067,20210105,1
6067,20210106,1
6067,20210107,1
6067,20210108,1
6067,20210110,1
6067,20210111,1
6067,20210112,1
6067,20210113,1
6067,20210114,1
6067,20210115,1
6067,20210117,1
6067,20210118,1
6067,20210119,1
6067,20210120,1
6067,20210121,1
6067,20210122,1
6067,20210124,1
6067,20210125,1
6067,20210126,1
6067,20210127,1
6067,20210128,1
6067,20210129,1
6067,20210131,1
6067,20210201,1
6067,20210202,1
6067,20210203,1
6067,20210204,1
6067,20210205,1
6067,20210207,1
6067,20210214,1
6067,20210228,1
6067,20210221,2
6067,20210208,2
6067,20210209,2
6067,20210210,2
6067,20210211,2
6067,20210212,2
6067,20210222,2
6067,20210223,2
6067,20210224,2
6067,20210225,2
6067,20210226,2
8345,20201225,2
8345,20201230,2
8345,20210101,2
1563,20210221,2
8347,20210101,1
8348,20201224,2
8348,20201231,2
8348,20210218,2
8350,20201224,1
8350,20201231,1
8350,20210101,2
8350,20210219,2
8351,20210220,2
8351,20210221,2
8352,20210222,1
8352,20210223,1
8352,20210224,1
8352,20210225,1
8352,20210226,1
8352,20210301,1
8352,20210302,1
8352,20210303,1
8352,20210304,1
8352,20210305,1
8352,20210218,2
8352,20201225,2
8352,20210101,2
1645,20210222,1
1645,20210223,1
1645,20210224,1
1645,20210225,1
1645,20210226,1
1645,20210301,1
1645,20210302,1
1645,20210303,1
1645,20210304,1
1645,20210305,1
1645,20210218,2
1645,20201225,2
1645,20210101,2
2844,20210222,1
2844,20210223,1
2844,20210224,1
2844,20210225,1
2844,20210226,1
2844,20210227,1
2844,20210301,1
2844,20210302,1
2844,20210303,1
2844,20210304,1
2844,20210305,1
2844,20210306,1
2844,20210218,2
2844,20210220,2
2844,20201225,2
2844,20210101,2
5976,20201224,1
5976,20201231,1
5976,20210219,2
5976,20210220,2
8353,20210221,2
3866,20210222,1
3866,20210223,1
3866,20210224,1
3866,20210225,1
3866,20210226,1
3866,20210227,1
3866,20210301,1
3866,20210302,1
3866,20210303,1
3866,20210304,1
3866,20210305,1
3866,20210306,1
3866,20210218,2
3866,20210220,2
3866,20201225,2
3866,20210101,2
8354,20201211,1
8355,20210222,1
8355,20210223,1
8355,20210224,1
8355,20210225,1
8355,20210226,1
8355,20210228,1
8355,20210301,1
8355,20210302,1
8355,20210303,1
8355,20210304,1
8355,20210305,1
8355,20210218,2
8355,20210221,2
8355,20201218,2
8355,20201225,2
8355,20210101,2
4224,20201224,1
4224,20201231,1
4224,20201213,1
4224,20201218,1
4224,20201220,1
4224,20201227,1
4224,20210103,1
4224,20210108,1
4224,20210110,1
4224,20210115,1
4224,20210117,1
4224,20210122,1
4224,20210124,1
4224,20210129,1
4224,20210131,1
4224,20210205,1
4224,20210207,1
4224,20210212,1
4224,20210214,1
4224,20210226,1
4224,20210228,1
4224,20210305,1
4224,20210218,2
4224,20210221,2
4224,20201225,2
4224,20210101,2
8358,20201211,1
1831,20201224,1
1831,20201231,1
1831,20201218,1
1831,20210108,1
1831,20210115,1
1831,20210122,1
1831,20210129,1
1831,20210205,1
1831,20210212,1
1831,20210226,1
1831,20210305,1
1831,20210218,2
1831,20201225,2
1831,20210101,2
8360,20201225,1
8360,20210101,1
8360,20201218,1
8360,20210220,2
4883,20210222,1
4883,20210223,1
4883,20210224,1
4883,20210225,1
4883,20210226,1
4883,20210301,1
4883,20210302,1
4883,20210303,1
4883,20210304,1
4883,20210305,1
4883,20210105,2
4883,20210218,2
4883,20201225,2
4883,20210101,2
6101,20210306,1
6101,20201213,1
6101,20201219,1
6101,20201220,1
6101,20201226,1
6101,20201227,1
6101,20210102,1
6101,20210103,1
6101,20210109,1
6101,20210110,1
6101,20210116,1
6101,20210117,1
6101,20210123,1
6101,20210124,1
6101,20210130,1
6101,20210131,1
6101,20210206,1
6101,20210207,1
6101,20210214,1
6101,20210228,1
6101,20210221,2
6101,20210213,2
6101,20210227,2
3966,20201217,1
3966,20201222,1
3966,20201223,1
3966,20201229,1
3966,20201230,1
3966,20210221,2
6040,20201224,1
6040,20201226,1
6040,20201227,1
6040,20201231,1
6040,20210102,1
6040,20210103,1
6040,20201213,1
6040,20210219,2
6040,20201217,2
5971,20210222,1
5971,20210223,1
5971,20210224,1
5971,20210225,1
5971,20210228,1
5971,20210301,1
5971,20210302,1
5971,20210303,1
5971,20210304,1
5971,20210221,2
5971,20201224,2
5971,20201231,2
8361,20210218,2
8361,20210219,2
8361,20210220,2
8361,20210221,2
8362,20210218,2
8362,20210219,2
8362,20210220,2
8362,20210221,2
8363,20201225,1
8363,20210101,1
8363,20210220,2
1072,20210124,1
1072,20201213,1
1759,20210124,2
1759,20210221,2
8365,20210223,1
8365,20210224,1
8365,20210225,1
8365,20210226,1
8365,20210302,1
8365,20210303,1
8365,20210304,1
8365,20210305,1
8365,20210218,2
8365,20201225,2
8365,20210101,2
2281,20210222,1
2281,20210223,1
2281,20210224,1
2281,20210225,1
2281,20210226,1
2281,20210301,1
2281,20210302,1
2281,20210303,1
2281,20210304,1
2281,20210305,1
2281,20210218,2
2281,20201225,2
2281,20210101,2
3360,20210131,1
3360,20210214,1
143,20201212,1
8366,20201211,1
3358,20210124,1
3358,20210207,1
3358,20210228,1
6098,20210218,2
6098,20210219,2
6098,20210220,2
6098,20210221,2
2603,20210123,1
2603,20210206,1
2603,20201219,1
2603,20201225,1
2603,20201226,1
2603,20210101,1
2603,20210102,1
2605,20210130,1
2605,20210213,1
2808,20201225,1
2808,20210101,1
2808,20210220,2
2808,20210221,2
5096,20201224,2
5096,20201231,2
5096,20210218,2
3739,20201224,1
3739,20201231,1
3739,20201218,1
3739,20210108,1
3739,20210115,1
3739,20210129,1
3739,20210205,1
3739,20210212,1
3739,20210226,1
3739,20210305,1
3739,20210121,2
3739,20210218,2
3739,20201225,2
3739,20210101,2
3738,20201211,1
6106,20210222,1
6106,20210223,1
6106,20210224,1
6106,20210225,1
6106,20210226,1
6106,20210228,1
6106,20210301,1
6106,20210302,1
6106,20210303,1
6106,20210304,1
6106,20210305,1
6106,20210218,2
6106,20210221,2
6106,20201225,2
6106,20210101,2
8367,20210223,1
8367,20210224,1
8367,20210225,1
8367,20210226,1
8367,20210302,1
8367,20210303,1
8367,20210304,1
8367,20210305,1
8367,20210218,2
8367,20201225,2
8367,20210101,2
8369,20210124,2
8369,20210221,2
5085,20210218,2
5085,20201225,2
5085,20210101,2
6137,20201225,1
6137,20201226,1
6137,20210101,1
6137,20210102,1
6137,20201219,1
6137,20210306,1
