trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN008821F14014~TGF114542,20:19:00,20:19:00,StopPoint:OCETGV INOUI-87481002,1,"",0,0,
OCESN008821F1301372879,18:20:00,18:20:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008821F1301372879,19:47:00,19:50:00,StopPoint:OCETGV INOUI-87484006,1,"",0,0,
OCESN008821F1301372879,20:28:00,20:28:00,StopPoint:OCETGV INOUI-87481002,2,"",0,0,
OCESN008815F0500586368,16:23:00,16:23:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008815F0500586368,18:21:00,18:21:00,StopPoint:OCETGV INOUI-87481002,1,"",0,0,
OCESN008809F04004~TGF114657,13:43:00,13:43:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008809F04004~TGF114657,14:46:00,14:49:00,StopPoint:OCETGV INOUI-87396408,1,"",0,0,
OCESN008809F04004~TGF114657,15:10:00,15:13:00,StopPoint:OCETGV INOUI-87484006,2,"",0,0,
OCESN008809F04004~TGF114657,15:50:00,15:50:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008881F04004~TGF114434,16:48:00,16:48:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008881F04004~TGF114434,18:10:00,18:13:00,StopPoint:OCETGV INOUI-87484006,1,"",0,0,
OCESN008881F04004~TGF114434,18:51:00,18:51:00,StopPoint:OCETGV INOUI-87481002,2,"",0,0,
OCESN008105F0700748876,17:48:00,17:48:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008105F0700748876,19:10:00,19:13:00,StopPoint:OCETGV INOUI-87484006,1,"",0,0,
OCESN008105F0700748876,19:50:00,19:50:00,StopPoint:OCETGV INOUI-87481002,2,"",0,0,
OCESN008117F1301387064,10:38:00,10:38:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008117F1301387064,11:34:00,11:37:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008117F1301387064,12:14:00,12:17:00,StopPoint:OCETGV INOUI-87484006,2,"",0,0,
OCESN008117F1301387064,12:54:00,12:54:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008887F0800886725,19:38:00,19:38:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008887F0800886725,20:34:00,20:37:00,StopPoint:OCETGV INOUI-87396002,1,"",0,0,
OCESN008887F0800886725,21:14:00,21:17:00,StopPoint:OCETGV INOUI-87484006,2,"",0,0,
OCESN008887F0800886725,21:54:00,21:54:00,StopPoint:OCETGV INOUI-87481002,3,"",0,0,
OCESN008817F11011~TGF114359,17:20:00,17:20:00,StopPoint:OCETGV INOUI-87391003,0,"",0,0,
OCESN008817F11011~TGF114359,19:19:00,19:19:00,StopPoint:OCETGV INOUI-87481002,1,"",0,0,
